# ID	x	y	Flux	Bkg	m
1.3650e+03	3.2400e+02	1.2140e+03	1.6450e+03	3.4240e+03	1.7260e+01
1.3660e+03	2.4460e+03	1.4360e+03	2.5460e+03	3.4280e+03	1.6785e+01
1.3670e+03	2.4560e+03	1.7270e+03	3.5150e+03	3.4280e+03	1.6435e+01
1.3680e+03	3.7500e+02	2.3840e+03	2.4010e+03	3.4230e+03	1.6849e+01
1.3690e+03	1.2960e+03	2.5430e+03	1.4100e+03	3.4240e+03	1.7427e+01
1.3700e+03	1.3680e+03	2.7420e+03	3.2410e+03	3.4340e+03	1.6523e+01
1.3710e+03	1.6100e+02	2.7670e+03	2.8300e+03	3.4190e+03	1.6671e+01
1.3720e+03	1.8200e+03	3.0580e+03	1.4670e+03	3.4360e+03	1.7384e+01
1.3730e+03	1.0610e+03	3.0660e+03	1.3980e+03	3.4400e+03	1.7436e+01
1.3740e+03	2.6000e+02	3.1800e+03	2.1910e+03	3.4240e+03	1.6948e+01
1.3750e+03	1.4510e+03	3.6530e+03	1.1120e+03	3.4380e+03	1.7685e+01
1.3760e+03	2.1250e+03	4.0630e+03	1.5560e+03	3.4160e+03	1.7320e+01
1.3770e+03	1.7100e+02	4.2050e+03	1.5320e+03	3.4220e+03	1.7337e+01
1.3780e+03	2.1990e+03	3.8100e+02	1.6950e+03	3.4080e+03	1.7227e+01
1.3790e+03	8.0400e+02	8.8300e+02	3.9470e+03	3.4250e+03	1.6309e+01
1.3800e+03	1.6520e+03	1.0860e+03	1.5740e+03	3.4200e+03	1.7307e+01
1.3810e+03	5.1500e+02	1.4500e+03	2.4510e+03	3.4210e+03	1.6827e+01
1.3820e+03	2.0670e+03	2.1120e+03	1.7650e+03	3.4120e+03	1.7183e+01
1.3830e+03	2.4190e+03	2.4770e+03	3.7860e+03	3.4160e+03	1.6355e+01
1.3840e+03	8.8500e+02	2.4970e+03	3.9350e+03	3.4240e+03	1.6313e+01
1.3850e+03	1.2910e+03	2.6510e+03	3.7340e+03	3.4320e+03	1.6370e+01
1.3860e+03	7.0100e+02	3.5120e+03	1.4640e+03	3.4260e+03	1.7386e+01
1.3870e+03	1.7020e+03	4.4320e+03	2.4020e+03	3.4160e+03	1.6849e+01
1.3880e+03	2.2250e+03	4.4530e+03	1.9595e+03	3.4075e+03	1.7070e+01
1.3890e+03	5.3400e+02	4.4610e+03	1.1240e+03	3.4200e+03	1.7673e+01
1.3900e+03	2.0340e+03	7.4700e+02	2.0710e+03	3.4110e+03	1.7010e+01
1.3910e+03	1.7700e+03	7.6400e+02	1.8200e+03	3.4120e+03	1.7150e+01
1.3920e+03	4.1400e+02	1.0900e+03	2.4650e+03	3.4200e+03	1.6820e+01
1.3930e+03	8.5400e+02	1.2820e+03	1.2420e+03	3.4220e+03	1.7565e+01
1.3940e+03	2.3300e+02	2.1670e+03	1.7370e+03	3.4190e+03	1.7201e+01
1.3950e+03	1.7430e+03	2.3190e+03	3.6230e+03	3.4170e+03	1.6402e+01
1.3960e+03	1.9050e+03	3.1860e+03	1.2560e+03	3.4350e+03	1.7553e+01
1.3970e+03	1.2200e+02	3.2780e+03	2.0630e+03	3.4190e+03	1.7014e+01
1.3980e+03	4.6900e+02	3.4630e+03	1.8880e+03	3.4270e+03	1.7110e+01
1.3990e+03	1.3800e+02	3.7050e+03	1.6510e+03	3.4200e+03	1.7256e+01
1.4000e+03	1.5900e+03	3.7680e+03	1.7490e+03	3.4330e+03	1.7193e+01
1.4010e+03	6.9000e+02	3.8340e+03	1.6500e+03	3.4260e+03	1.7256e+01
1.4020e+03	1.6210e+03	4.3810e+03	1.3340e+03	3.4170e+03	1.7487e+01
1.4030e+03	2.2290e+03	1.8900e+02	2.1725e+03	3.4115e+03	1.6958e+01
1.4040e+03	8.2000e+02	7.4400e+02	1.8230e+03	3.4260e+03	1.7148e+01
1.4050e+03	1.7310e+03	1.5190e+03	1.4880e+03	3.4140e+03	1.7368e+01
1.4060e+03	1.1690e+03	1.7740e+03	3.0150e+03	3.4190e+03	1.6602e+01
1.4070e+03	8.1700e+02	1.9030e+03	1.6150e+03	3.4230e+03	1.7280e+01
1.4080e+03	1.5040e+03	2.5460e+03	2.8980e+03	3.4260e+03	1.6645e+01
1.4090e+03	1.4100e+02	2.7960e+03	2.7300e+03	3.4180e+03	1.6710e+01
1.4100e+03	1.1930e+03	2.8250e+03	1.1420e+03	3.4380e+03	1.7656e+01
1.4110e+03	1.0900e+03	2.9420e+03	1.9710e+03	3.4350e+03	1.7063e+01
1.4120e+03	2.3530e+03	3.0850e+03	1.3480e+03	3.4240e+03	1.7476e+01
1.4130e+03	1.2350e+03	3.6140e+03	1.2360e+03	3.4350e+03	1.7570e+01
1.4140e+03	1.6490e+03	3.7390e+03	1.6810e+03	3.4350e+03	1.7236e+01
1.4150e+03	7.0700e+02	1.8200e+02	1.5315e+03	3.4295e+03	1.7337e+01
1.4160e+03	2.6100e+02	2.1900e+02	2.4230e+03	3.4190e+03	1.6839e+01
1.4170e+03	2.3480e+03	5.6900e+02	1.6160e+03	3.4130e+03	1.7279e+01
1.4180e+03	9.5900e+02	5.9000e+02	2.4330e+03	3.4270e+03	1.6835e+01
1.4190e+03	2.8400e+02	7.0500e+02	2.0530e+03	3.4220e+03	1.7019e+01
1.4200e+03	1.9530e+03	8.1900e+02	4.2200e+03	3.4100e+03	1.6237e+01
1.4210e+03	9.3400e+02	9.8500e+02	2.3310e+03	3.4270e+03	1.6881e+01
1.4220e+03	7.5400e+02	1.5880e+03	1.5640e+03	3.4210e+03	1.7314e+01
1.4230e+03	2.0040e+03	1.6330e+03	1.7990e+03	3.4180e+03	1.7162e+01
1.4240e+03	8.7200e+02	1.8310e+03	1.4940e+03	3.4220e+03	1.7364e+01
1.4250e+03	1.0380e+03	1.8940e+03	2.3160e+03	3.4270e+03	1.6888e+01
1.4260e+03	1.8500e+02	2.1730e+03	2.3480e+03	3.4190e+03	1.6873e+01
1.4270e+03	1.0980e+03	2.3950e+03	1.5150e+03	3.4220e+03	1.7349e+01
1.4280e+03	1.0730e+03	2.4490e+03	1.6810e+03	3.4190e+03	1.7236e+01
1.4290e+03	2.5000e+02	2.5100e+03	3.3080e+03	3.4190e+03	1.6501e+01
1.4300e+03	6.8700e+02	2.6400e+03	1.6060e+03	3.4240e+03	1.7286e+01
1.4310e+03	2.1670e+03	3.2250e+03	1.4420e+03	3.4340e+03	1.7403e+01
1.4320e+03	9.6900e+02	7.5300e+02	1.6230e+03	3.4280e+03	1.7274e+01
1.4330e+03	1.1490e+03	1.4230e+03	2.4680e+03	3.4210e+03	1.6819e+01
1.4340e+03	1.3170e+03	2.3530e+03	1.5750e+03	3.4190e+03	1.7307e+01
1.4350e+03	1.7300e+02	2.6080e+03	2.3220e+03	3.4190e+03	1.6885e+01
1.4360e+03	2.2380e+03	2.9720e+03	2.5890e+03	3.4170e+03	1.6767e+01
1.4370e+03	5.0500e+02	3.5730e+03	1.5540e+03	3.4240e+03	1.7321e+01
1.4380e+03	1.9900e+02	4.4940e+03	1.3030e+03	3.4200e+03	1.7513e+01
1.4390e+03	1.1800e+03	9.9200e+02	2.4900e+03	3.4250e+03	1.6810e+01
1.4400e+03	2.2230e+03	1.4730e+03	2.0490e+03	3.4250e+03	1.7021e+01
1.4410e+03	2.1540e+03	1.6200e+03	1.5470e+03	3.4250e+03	1.7326e+01
1.4420e+03	9.3300e+02	2.0380e+03	1.4050e+03	3.4200e+03	1.7431e+01
1.4430e+03	6.0300e+02	2.4150e+03	1.3810e+03	3.4220e+03	1.7450e+01
1.4440e+03	2.0530e+03	3.5920e+03	1.6490e+03	3.4240e+03	1.7257e+01
1.4450e+03	1.1130e+03	3.8220e+03	1.3750e+03	3.4260e+03	1.7454e+01
1.4460e+03	2.3730e+03	4.3780e+03	1.0860e+03	3.4090e+03	1.7710e+01
1.4470e+03	5.5000e+02	2.3600e+02	1.2765e+03	3.4205e+03	1.7535e+01
1.4480e+03	2.1620e+03	5.4900e+02	1.8210e+03	3.4080e+03	1.7149e+01
1.4490e+03	1.0590e+03	5.5900e+02	2.5300e+03	3.4290e+03	1.6792e+01
1.4500e+03	1.5190e+03	1.1120e+03	2.4190e+03	3.4190e+03	1.6841e+01
1.4510e+03	4.6900e+02	1.1730e+03	2.2190e+03	3.4190e+03	1.6935e+01
1.4520e+03	5.5100e+02	1.1810e+03	2.1000e+03	3.4320e+03	1.6994e+01
1.4530e+03	9.3000e+02	1.6860e+03	1.7520e+03	3.4200e+03	1.7191e+01
1.4540e+03	1.7390e+03	2.0130e+03	1.6430e+03	3.4140e+03	1.7261e+01
1.4550e+03	1.0060e+03	2.2560e+03	1.1560e+03	3.4240e+03	1.7643e+01
1.4560e+03	2.3590e+03	2.2700e+03	1.5670e+03	3.4190e+03	1.7312e+01
1.4570e+03	2.3810e+03	2.2730e+03	1.3460e+03	3.4200e+03	1.7477e+01
1.4580e+03	2.4240e+03	3.2780e+03	1.4390e+03	3.4170e+03	1.7405e+01
1.4590e+03	2.6100e+02	3.3320e+03	1.2870e+03	3.4200e+03	1.7526e+01
1.4600e+03	1.7710e+03	3.3710e+03	1.8350e+03	3.4440e+03	1.7141e+01
1.4610e+03	4.8700e+02	3.5910e+03	1.3510e+03	3.4250e+03	1.7473e+01
1.4620e+03	8.7000e+02	4.0890e+03	1.7040e+03	3.4210e+03	1.7221e+01
1.4630e+03	6.9900e+02	1.7800e+02	1.2440e+03	3.4290e+03	1.7563e+01
1.4640e+03	2.2330e+03	9.8700e+02	2.9340e+03	3.4080e+03	1.6631e+01
1.4650e+03	9.8900e+02	1.4870e+03	1.6620e+03	3.4210e+03	1.7248e+01
1.4660e+03	1.2170e+03	2.6470e+03	1.2000e+03	3.4320e+03	1.7602e+01
1.4670e+03	2.2740e+03	2.6600e+03	2.0230e+03	3.4170e+03	1.7035e+01
1.4680e+03	1.8140e+03	3.3420e+03	1.4500e+03	3.4370e+03	1.7397e+01
1.4690e+03	1.9550e+03	3.8300e+03	1.2520e+03	3.4250e+03	1.7556e+01
1.4700e+03	2.4350e+03	4.2630e+03	2.7200e+03	3.4090e+03	1.6714e+01
1.4710e+03	2.4000e+02	9.0500e+02	1.3080e+03	3.4270e+03	1.7508e+01
1.4720e+03	1.1830e+03	1.2560e+03	2.6680e+03	3.4270e+03	1.6735e+01
1.4730e+03	1.3780e+03	1.2790e+03	1.6030e+03	3.4180e+03	1.7288e+01
1.4740e+03	1.4510e+03	1.5960e+03	1.5345e+03	3.4175e+03	1.7335e+01
1.4750e+03	4.0400e+02	1.6690e+03	1.2850e+03	3.4250e+03	1.7528e+01
1.4760e+03	1.1530e+03	1.9960e+03	1.8850e+03	3.4190e+03	1.7112e+01
1.4770e+03	1.0090e+03	2.0230e+03	2.4680e+03	3.4210e+03	1.6819e+01
1.4780e+03	1.6770e+03	2.4480e+03	1.5540e+03	3.4220e+03	1.7321e+01
1.4790e+03	1.2060e+03	2.7850e+03	1.2350e+03	3.4330e+03	1.7571e+01
1.4800e+03	1.9200e+03	2.8650e+03	1.4160e+03	3.4270e+03	1.7422e+01
1.4810e+03	1.3100e+03	3.6570e+03	1.0590e+03	3.4390e+03	1.7738e+01
1.4820e+03	3.9500e+02	3.9810e+03	1.5200e+03	3.4250e+03	1.7345e+01
1.4830e+03	4.7200e+02	3.9820e+03	1.3380e+03	3.4240e+03	1.7484e+01
1.4840e+03	1.2450e+03	4.2350e+03	1.5640e+03	3.4190e+03	1.7314e+01
1.4850e+03	7.3800e+02	7.0200e+02	1.6100e+03	3.4300e+03	1.7283e+01
1.4860e+03	6.4900e+02	8.5400e+02	1.5720e+03	3.4230e+03	1.7309e+01
1.4870e+03	2.4670e+03	1.6550e+03	1.2590e+03	3.4260e+03	1.7550e+01
1.4880e+03	8.9500e+02	1.8890e+03	1.5860e+03	3.4220e+03	1.7299e+01
1.4890e+03	1.9210e+03	1.9120e+03	1.3920e+03	3.4210e+03	1.7441e+01
1.4900e+03	7.1000e+02	2.4950e+03	1.2850e+03	3.4240e+03	1.7528e+01
1.4910e+03	1.4000e+03	2.5350e+03	1.2540e+03	3.4250e+03	1.7554e+01
1.4920e+03	7.0500e+02	3.0620e+03	1.4270e+03	3.4280e+03	1.7414e+01
1.4930e+03	5.9400e+02	3.9820e+03	1.4630e+03	3.4220e+03	1.7387e+01
1.4940e+03	2.2400e+03	4.1200e+03	2.6100e+03	3.4160e+03	1.6758e+01
1.4950e+03	4.6800e+02	1.3700e+02	1.2365e+03	3.4175e+03	1.7570e+01
1.4960e+03	8.1200e+02	5.0400e+02	1.2750e+03	3.4320e+03	1.7536e+01
1.4970e+03	1.8120e+03	1.1290e+03	2.8090e+03	3.4140e+03	1.6679e+01
1.4980e+03	3.7700e+02	2.0420e+03	2.2010e+03	3.4180e+03	1.6943e+01
1.4990e+03	2.1580e+03	2.0810e+03	1.6690e+03	3.4160e+03	1.7244e+01
1.5000e+03	1.5680e+03	2.1690e+03	1.5710e+03	3.4190e+03	1.7310e+01
1.5010e+03	1.0380e+03	2.1980e+03	2.0590e+03	3.4220e+03	1.7016e+01
1.5020e+03	2.2040e+03	2.2550e+03	1.6090e+03	3.4200e+03	1.7284e+01
1.5030e+03	1.0950e+03	2.3570e+03	1.4660e+03	3.4230e+03	1.7385e+01
1.5040e+03	5.2800e+02	2.8000e+03	1.4490e+03	3.4210e+03	1.7397e+01
1.5050e+03	9.6800e+02	3.1530e+03	1.2460e+03	3.4380e+03	1.7561e+01
1.5060e+03	9.2300e+02	3.7580e+03	1.4010e+03	3.4260e+03	1.7434e+01
1.5070e+03	1.3700e+02	3.9440e+03	1.5690e+03	3.4190e+03	1.7311e+01
1.5080e+03	1.9360e+03	4.4900e+02	1.5140e+03	3.4080e+03	1.7350e+01
1.5090e+03	3.1200e+02	6.2300e+02	1.8420e+03	3.4250e+03	1.7137e+01
1.5100e+03	1.0510e+03	1.7910e+03	1.5280e+03	3.4190e+03	1.7340e+01
1.5110e+03	4.1800e+02	1.9360e+03	1.4420e+03	3.4210e+03	1.7403e+01
1.5120e+03	2.3310e+03	1.9560e+03	1.5140e+03	3.4180e+03	1.7350e+01
1.5130e+03	1.6690e+03	2.2890e+03	1.4540e+03	3.4200e+03	1.7394e+01
1.5140e+03	1.7280e+03	2.5760e+03	2.5370e+03	3.4260e+03	1.6789e+01
1.5150e+03	2.2420e+03	2.6690e+03	1.7220e+03	3.4160e+03	1.7210e+01
1.5160e+03	2.1890e+03	2.7510e+03	1.2900e+03	3.4200e+03	1.7524e+01
1.5170e+03	9.4300e+02	3.0970e+03	1.0650e+03	3.4330e+03	1.7732e+01
1.5180e+03	3.3100e+02	3.4150e+03	2.0590e+03	3.4250e+03	1.7016e+01
1.5190e+03	9.1100e+02	3.5320e+03	1.4380e+03	3.4330e+03	1.7406e+01
1.5200e+03	1.5040e+03	4.1750e+03	1.3340e+03	3.4230e+03	1.7487e+01
1.5210e+03	8.3400e+02	5.3400e+02	2.1830e+03	3.4290e+03	1.6952e+01
1.5220e+03	1.0800e+03	6.2100e+02	1.2020e+03	3.4330e+03	1.7600e+01
1.5230e+03	1.4600e+03	1.0660e+03	1.5830e+03	3.4220e+03	1.7301e+01
1.5240e+03	2.4610e+03	1.2600e+03	3.4420e+03	3.4250e+03	1.6458e+01
1.5250e+03	3.3200e+02	1.5550e+03	1.6150e+03	3.4220e+03	1.7280e+01
1.5260e+03	9.3900e+02	1.5760e+03	1.5530e+03	3.4210e+03	1.7322e+01
1.5270e+03	1.9650e+03	1.8680e+03	1.8000e+03	3.4170e+03	1.7162e+01
1.5280e+03	1.3540e+03	1.9100e+03	1.4890e+03	3.4190e+03	1.7368e+01
1.5290e+03	1.8150e+03	2.2630e+03	1.6090e+03	3.4190e+03	1.7284e+01
1.5300e+03	1.1490e+03	2.4420e+03	1.4310e+03	3.4220e+03	1.7411e+01
1.5310e+03	2.3320e+03	2.5900e+03	1.6230e+03	3.4150e+03	1.7274e+01
1.5320e+03	1.8500e+03	2.9390e+03	1.4170e+03	3.4300e+03	1.7422e+01
1.5330e+03	6.6100e+02	3.2750e+03	1.2480e+03	3.4300e+03	1.7559e+01
1.5340e+03	9.1600e+02	3.5070e+03	2.3070e+03	3.4300e+03	1.6892e+01
1.5350e+03	4.8300e+02	3.8040e+03	1.1960e+03	3.4260e+03	1.7606e+01
1.5360e+03	1.6100e+03	3.8630e+03	1.2370e+03	3.4310e+03	1.7569e+01
1.5370e+03	2.4260e+03	3.1100e+02	1.6395e+03	3.4075e+03	1.7263e+01
1.5380e+03	2.3220e+03	9.1900e+02	1.6670e+03	3.4080e+03	1.7245e+01
1.5390e+03	3.4100e+02	1.1370e+03	1.4900e+03	3.4210e+03	1.7367e+01
1.5400e+03	6.5500e+02	1.1550e+03	1.5360e+03	3.4250e+03	1.7334e+01
1.5410e+03	6.7000e+02	2.0630e+03	1.4040e+03	3.4210e+03	1.7432e+01
1.5420e+03	1.8400e+02	2.1360e+03	1.5710e+03	3.4160e+03	1.7310e+01
1.5430e+03	1.4900e+02	2.5000e+03	1.7840e+03	3.4180e+03	1.7172e+01
1.5440e+03	2.4390e+03	2.7870e+03	1.0260e+03	3.4190e+03	1.7772e+01
1.5450e+03	8.0600e+02	2.8220e+03	1.3970e+03	3.4300e+03	1.7437e+01
1.5460e+03	4.6900e+02	3.0150e+03	1.2170e+03	3.4270e+03	1.7587e+01
1.5470e+03	1.6220e+03	3.7100e+03	1.0190e+03	3.4360e+03	1.7780e+01
1.5480e+03	3.0100e+02	3.8690e+03	1.0590e+03	3.4240e+03	1.7738e+01
1.5490e+03	1.0430e+03	4.0670e+03	1.5240e+03	3.4220e+03	1.7343e+01
1.5500e+03	1.0940e+03	4.4680e+03	2.8740e+03	3.4200e+03	1.6654e+01
1.5510e+03	3.8700e+02	1.6800e+02	1.0160e+03	3.4150e+03	1.7783e+01
1.5520e+03	5.4700e+02	4.0100e+02	2.3620e+03	3.4260e+03	1.6867e+01
1.5530e+03	1.1020e+03	4.6600e+02	2.1260e+03	3.4330e+03	1.6981e+01
1.5540e+03	1.7100e+03	6.5700e+02	1.5550e+03	3.4140e+03	1.7321e+01
1.5550e+03	7.8100e+02	7.6600e+02	1.3850e+03	3.4260e+03	1.7446e+01
1.5560e+03	3.0900e+02	9.4100e+02	1.7940e+03	3.4260e+03	1.7165e+01
1.5570e+03	1.4060e+03	1.7270e+03	1.3170e+03	3.4250e+03	1.7501e+01
1.5580e+03	1.7470e+03	1.9910e+03	1.5050e+03	3.4140e+03	1.7356e+01
1.5590e+03	1.8010e+03	2.0700e+03	1.6360e+03	3.4210e+03	1.7266e+01
1.5600e+03	6.3400e+02	2.6740e+03	1.3060e+03	3.4250e+03	1.7510e+01
1.5610e+03	9.4300e+02	2.9290e+03	1.1880e+03	3.4350e+03	1.7613e+01
1.5620e+03	1.7720e+03	3.0860e+03	1.3630e+03	3.4400e+03	1.7464e+01
1.5630e+03	4.7300e+02	3.1180e+03	1.3520e+03	3.4230e+03	1.7473e+01
1.5640e+03	6.4000e+02	3.5560e+03	1.3860e+03	3.4250e+03	1.7446e+01
1.5650e+03	1.1380e+03	3.5730e+03	1.0980e+03	3.4360e+03	1.7698e+01
1.5660e+03	1.3580e+03	3.5920e+03	1.0910e+03	3.4390e+03	1.7705e+01
1.5670e+03	4.4300e+02	4.2950e+03	1.3350e+03	3.4220e+03	1.7486e+01
1.5680e+03	1.3080e+03	4.4410e+03	1.1120e+03	3.4280e+03	1.7685e+01
1.5690e+03	5.6000e+02	4.1000e+02	1.9050e+03	3.4320e+03	1.7100e+01
1.5700e+03	4.8200e+02	6.8100e+02	1.8280e+03	3.4250e+03	1.7145e+01
1.5710e+03	5.7400e+02	7.7200e+02	2.0960e+03	3.4230e+03	1.6997e+01
1.5720e+03	2.2660e+03	1.4160e+03	1.6980e+03	3.4260e+03	1.7225e+01
1.5730e+03	5.2100e+02	1.6830e+03	1.3870e+03	3.4200e+03	1.7445e+01
1.5740e+03	3.6400e+02	1.8540e+03	1.4045e+03	3.4195e+03	1.7431e+01
1.5750e+03	8.5300e+02	1.9130e+03	1.5870e+03	3.4230e+03	1.7299e+01
1.5760e+03	2.4240e+03	2.1480e+03	1.8620e+03	3.4240e+03	1.7125e+01
1.5770e+03	1.7770e+03	2.7530e+03	1.0680e+03	3.4290e+03	1.7729e+01
1.5780e+03	9.8800e+02	2.9040e+03	1.0960e+03	3.4330e+03	1.7700e+01
1.5790e+03	2.4470e+03	2.9820e+03	1.2410e+03	3.4190e+03	1.7566e+01
1.5800e+03	8.7100e+02	3.1070e+03	1.1840e+03	3.4300e+03	1.7617e+01
1.5810e+03	2.3660e+03	3.3320e+03	9.8000e+02	3.4230e+03	1.7822e+01
1.5820e+03	2.2790e+03	3.4950e+03	1.2315e+03	3.4245e+03	1.7574e+01
1.5830e+03	1.0670e+03	3.5430e+03	1.6910e+03	3.4330e+03	1.7230e+01
1.5840e+03	8.0800e+02	4.0170e+03	1.3140e+03	3.4210e+03	1.7504e+01
1.5850e+03	8.0000e+02	7.3700e+02	1.3950e+03	3.4280e+03	1.7439e+01
1.5860e+03	7.1300e+02	9.5400e+02	1.2670e+03	3.4230e+03	1.7543e+01
1.5870e+03	1.0310e+03	1.3970e+03	1.3320e+03	3.4200e+03	1.7489e+01
1.5880e+03	5.8200e+02	1.5850e+03	1.3810e+03	3.4250e+03	1.7450e+01
1.5890e+03	1.9500e+03	2.3330e+03	1.3810e+03	3.4190e+03	1.7450e+01
1.5900e+03	1.1370e+03	2.7600e+03	1.1140e+03	3.4360e+03	1.7683e+01
1.5910e+03	1.8290e+03	3.3230e+03	1.2190e+03	3.4340e+03	1.7585e+01
1.5920e+03	2.2630e+03	3.4210e+03	1.3700e+03	3.4270e+03	1.7458e+01
1.5930e+03	1.0930e+03	3.8060e+03	1.3970e+03	3.4300e+03	1.7437e+01
1.5940e+03	1.3980e+03	3.8770e+03	1.3770e+03	3.4280e+03	1.7453e+01
1.5950e+03	2.8700e+02	3.9820e+03	1.2440e+03	3.4210e+03	1.7563e+01
1.5960e+03	2.2460e+03	4.0500e+03	1.4530e+03	3.4160e+03	1.7394e+01
1.5970e+03	1.0410e+03	4.2180e+03	1.0470e+03	3.4170e+03	1.7750e+01
1.5980e+03	1.0740e+03	3.9500e+02	1.1980e+03	3.4310e+03	1.7604e+01
1.5990e+03	2.4060e+03	1.6860e+03	8.1250e+02	3.4325e+03	1.8025e+01
1.6000e+03	1.9390e+03	1.9940e+03	1.6460e+03	3.4150e+03	1.7259e+01
1.6010e+03	7.1300e+02	2.1960e+03	1.4010e+03	3.4240e+03	1.7434e+01
1.6020e+03	1.6770e+03	2.7300e+03	1.2330e+03	3.4270e+03	1.7573e+01
1.6030e+03	1.2010e+03	4.4970e+03	1.1220e+03	3.4180e+03	1.7675e+01
1.6040e+03	4.3300e+02	2.8900e+02	1.1710e+03	3.4310e+03	1.7629e+01
1.6050e+03	1.1320e+03	3.3500e+02	2.1120e+03	3.4230e+03	1.6988e+01
1.6060e+03	6.4200e+02	3.9900e+02	1.1850e+03	3.4300e+03	1.7616e+01
1.6070e+03	1.1450e+03	6.3500e+02	1.5830e+03	3.4320e+03	1.7301e+01
1.6080e+03	1.5810e+03	6.9900e+02	2.5530e+03	3.4220e+03	1.6782e+01
1.6090e+03	5.9000e+02	1.0920e+03	1.6030e+03	3.4210e+03	1.7288e+01
1.6100e+03	1.3970e+03	2.3110e+03	1.5660e+03	3.4210e+03	1.7313e+01
1.6110e+03	7.4800e+02	3.1280e+03	1.3060e+03	3.4280e+03	1.7510e+01
1.6120e+03	1.2970e+03	3.6980e+03	1.3190e+03	3.4320e+03	1.7499e+01
1.6130e+03	2.2140e+03	3.7610e+03	1.1130e+03	3.4180e+03	1.7684e+01
1.6140e+03	1.1510e+03	3.7980e+03	1.2930e+03	3.4300e+03	1.7521e+01
1.6150e+03	1.9640e+03	3.8540e+03	1.2340e+03	3.4320e+03	1.7572e+01
1.6160e+03	1.0860e+03	4.0270e+03	2.0630e+03	3.4250e+03	1.7014e+01
1.6170e+03	4.9300e+02	5.5000e+02	4.2390e+03	3.4230e+03	1.6232e+01
1.6180e+03	1.2100e+02	6.7100e+02	4.7500e+02	3.4450e+03	1.8608e+01
1.6190e+03	6.9300e+02	1.5570e+03	1.1480e+03	3.4230e+03	1.7650e+01
1.6200e+03	1.3810e+03	1.6490e+03	1.3910e+03	3.4190e+03	1.7442e+01
1.6210e+03	2.4400e+02	1.8400e+03	1.5310e+03	3.4220e+03	1.7338e+01
1.6220e+03	1.2700e+03	2.6720e+03	1.1820e+03	3.4310e+03	1.7618e+01
1.6230e+03	1.8700e+02	3.0420e+03	9.4600e+02	3.4190e+03	1.7860e+01
1.6240e+03	1.8590e+03	3.1420e+03	1.0460e+03	3.4300e+03	1.7751e+01
1.6250e+03	2.2400e+03	4.1080e+03	1.2870e+03	3.4170e+03	1.7526e+01
1.6260e+03	1.9880e+03	2.6000e+02	2.1360e+03	3.4090e+03	1.6976e+01
1.6270e+03	1.5700e+03	2.5260e+03	1.3100e+03	3.4290e+03	1.7507e+01
1.6280e+03	9.8700e+02	3.6000e+03	1.2910e+03	3.4310e+03	1.7523e+01
1.6290e+03	2.8000e+02	1.2400e+03	1.8190e+03	3.4180e+03	1.7150e+01
1.6300e+03	1.8090e+03	1.3150e+03	1.5150e+03	3.4150e+03	1.7349e+01
1.6310e+03	1.9650e+03	1.3890e+03	1.2890e+03	3.4190e+03	1.7524e+01
1.6320e+03	1.9690e+03	1.4600e+03	1.4250e+03	3.4150e+03	1.7415e+01
1.6330e+03	2.2880e+03	1.6490e+03	1.2880e+03	3.4200e+03	1.7525e+01
1.6340e+03	3.3300e+02	1.8860e+03	1.3120e+03	3.4230e+03	1.7505e+01
1.6350e+03	2.0750e+03	2.5900e+03	1.4490e+03	3.4210e+03	1.7397e+01
1.6360e+03	1.8200e+02	2.6160e+03	1.6930e+03	3.4220e+03	1.7228e+01
1.6370e+03	7.9700e+02	3.5780e+03	1.3650e+03	3.4250e+03	1.7462e+01
1.6380e+03	1.6590e+03	3.8280e+03	1.2730e+03	3.4280e+03	1.7538e+01
1.6390e+03	1.4880e+03	4.0820e+03	1.2230e+03	3.4220e+03	1.7581e+01
1.6400e+03	1.3910e+03	4.1170e+03	1.9220e+03	3.4200e+03	1.7091e+01
1.6410e+03	2.2970e+03	2.9000e+02	1.0400e+03	3.4150e+03	1.7757e+01
1.6420e+03	1.1900e+03	1.1660e+03	1.2730e+03	3.4180e+03	1.7538e+01
1.6430e+03	1.3450e+03	1.2260e+03	3.1780e+03	3.4210e+03	1.6545e+01
1.6440e+03	4.1400e+02	1.5920e+03	1.4200e+03	3.4210e+03	1.7419e+01
1.6450e+03	2.0990e+03	1.6680e+03	1.2650e+03	3.4250e+03	1.7545e+01
1.6460e+03	2.4540e+03	3.3450e+03	1.1700e+03	3.4180e+03	1.7630e+01
1.6470e+03	2.3580e+03	1.1970e+03	1.2790e+03	3.4180e+03	1.7533e+01
1.6480e+03	2.1120e+03	1.8940e+03	1.3910e+03	3.4180e+03	1.7442e+01
1.6490e+03	5.1200e+02	2.4860e+03	1.4890e+03	3.4210e+03	1.7368e+01
1.6500e+03	2.2090e+03	2.8260e+03	1.0940e+03	3.4220e+03	1.7702e+01
1.6510e+03	2.2320e+03	3.6650e+03	1.2530e+03	3.4160e+03	1.7555e+01
1.6520e+03	1.3460e+03	2.1000e+02	9.0700e+02	3.4330e+03	1.7906e+01
1.6530e+03	2.3640e+03	1.6320e+03	8.8700e+02	3.4340e+03	1.7930e+01
1.6540e+03	2.0870e+03	2.8480e+03	1.1965e+03	3.4245e+03	1.7605e+01
1.6550e+03	9.6900e+02	3.4130e+03	1.0370e+03	3.4330e+03	1.7761e+01
